process,software,data item,data model,data format specification,data visualization,data validation,inference
,git,,sysml,,,,
,pest,,sysml,,,,
,rce,,sysml,,,,
,brics,,sysml,,,,
,solidworks,,sysml,,,,
,oracle,,sysml,,,,
,eclipse,,sysml,,,,
,tornado,,sysml,,,,
,spss,,sysml,,,,
,sas,,sysml,,,,
,tr,,sysml,,,,
,fsms,,sysml,,,,
,tixi,,sysml,,,,
,multilinq,,sysml,,,,
,catia,,sysml,,,,
,word,,sysml,,,,
,google,,sysml,,,,
,sumo,,sysml,,,,
,prado,,sysml,,,,
,protégé,,sysml,,,,
,access,,sysml,,,,
,isight,,sysml,,,,
,pykechain,,sysml,,,,
,openmdao,,sysml,,,,
,outlook,,sysml,,,,
,aaa,,sysml,,,,
,proteus,,sysml,,,,
,wikipedia,,sysml,,,,
,jade,,sysml,,,,
,matlab,,sysml,,,,
,,quantity,sysml,,,,
,,forms,sysml,,,,
,,cad,sysml,,,,
,,ontology,sysml,,,,
,,image,sysml,,,,
,,video,sysml,,,,
,,assemblies,sysml,,,,
,,bom,sysml,,,,
,,documents,sysml,,,,
,,difficulty,sysml,,,,
,,audio,sysml,,,,
,,metadata,sysml,,,,
,,animation,sysml,,,,
,,taxonomy,sysml,,,,
,,material,sysml,,,,
,,animations,sysml,,,,
,,description,sysml,,,,
,,capp,sysml,,,,
,,,sysml,vrml,,,
,,,sysml,step,,,
,,,sysml,parasolid,,,
,,,sysml,stl,,,
,,,sysml,rdf,,,
,,,sysml,json,,,
,,,sysml,pdf,,,
,,,sysml,csv,,,
,,,sysml,soap,,,
,,,sysml,iges,,,
,,,sysml,add,,,
,,,sysml,html,,,
,,,sysml,txt,,,
,,,sysml,owl,,,
,,,sysml,acis,,,
,,,sysml,dxf,,,
,,,sysml,cpacs,,,
,,,sysml,jpeg,,,
,,,sysml,flash,,,
,,,sysml,xml,,,
,,,sysml,mov,,,
,,,sysml,database,,,
design,,,nosql,,,,
optimization,,,nosql,,,,
manufacturing,,,nosql,,,,
authoring,,,nosql,,,,
recycling,,,nosql,,,,
archive,,,nosql,,,,
reasoning,,,nosql,,,,
review,,,nosql,,,,
alm,,,nosql,,,,
failure,,,nosql,,,,
analyzing,,,nosql,,,,
certification,,,nosql,,,,
calculating,,,nosql,,,,
manufacture,,,nosql,,,,
crawling,,,nosql,,,,
navigation,,,nosql,,,,
scheduling,,,nosql,,,,
detailed,,,nosql,,,,
mdao,,,nosql,,,,
solving,,,nosql,,,,
acquisition,,,nosql,,,,
evaluation,,,nosql,,,,
plm,,,nosql,,,,
analysis,,,nosql,,,,
development,,,nosql,,,,
creation,,,nosql,,,,
training,,,nosql,,,,
inference,,,nosql,,,,
dissemination,,,nosql,,,,
processing,,,nosql,,,,
check,,,nosql,,,,
,api,,nosql,,,,
,flops,,nosql,,,,
,imagenet,,nosql,,,,
,ideas,,nosql,,,,
,reasoner,,nosql,,,,
,solidedge,,nosql,,,,
,ug,,nosql,,,,
,excel,,nosql,,,,
,optimus,,nosql,,,,
,modelcenter,,nosql,,,,
,git,,nosql,,,,
,pest,,nosql,,,,
,rce,,nosql,,,,
,brics,,nosql,,,,
,solidworks,,nosql,,,,
,oracle,,nosql,,,,
,eclipse,,nosql,,,,
,networkx,,nosql,,,,
,spss,,nosql,,,,
,sas,,nosql,,,,
,tr,,nosql,,,,
,kaon,,nosql,,,,
,catia,,nosql,,,,
,word,,nosql,,,,
,google,,nosql,,,,
,sumo,,nosql,,,,
,prado,,nosql,,,,
,protégé,,nosql,,,,
,access,,nosql,,,,
,isight,,nosql,,,,
,openmdao,,nosql,,,,
,outlook,,nosql,,,,
,aaa,,nosql,,,,
,wikipedia,,nosql,,,,
,jade,,nosql,,,,
,matlab,,nosql,,,,
,,quantity,nosql,,,,
,,forms,nosql,,,,
,,cad,nosql,,,,
,,ontology,nosql,,,,
,,image,nosql,,,,
,,video,nosql,,,,
,,assemblies,nosql,,,,
,,bom,nosql,,,,
,,documents,nosql,,,,
,,images,nosql,,,,
,,difficulty,nosql,,,,
,,audio,nosql,,,,
,,metadata,nosql,,,,
,,animation,nosql,,,,
,,taxonomy,nosql,,,,
,,material,nosql,,,,
,,description,nosql,,,,
,,capp,nosql,,,,
,,,nosql,png,,,
,,,nosql,vrml,,,
,,,nosql,step,,,
,,,nosql,stl,,,
,,,nosql,rdf,,,
,,,nosql,json,,,
,,,nosql,pdf,,,
,,,nosql,csv,,,
,,,nosql,soap,,,
,,,nosql,add,,,
,,,nosql,html,,,
,,,nosql,mpeg,,,
,,,nosql,txt,,,
,,,nosql,owl,,,
,,,nosql,acis,,,
,,,nosql,cpacs,,,
,,,nosql,jpeg,,,
,,,nosql,flash,,,
,,,nosql,xml,,,
,,,nosql,database,,,
design,,,cmdows,,,,
optimization,,,cmdows,,,,
manufacturing,,,cmdows,,,,
archive,,,cmdows,,,,
reasoning,,,cmdows,,,,
review,,,cmdows,,,,
failure,,,cmdows,,,,
certification,,,cmdows,,,,
manufacture,,,cmdows,,,,
navigation,,,cmdows,,,,
scheduling,,,cmdows,,,,
detailed,,,cmdows,,,,
mdao,,,cmdows,,,,
evaluation,,,cmdows,,,,
plm,,,cmdows,,,,
analysis,,,cmdows,,,,
development,,,cmdows,,,,
creation,,,cmdows,,,,
training,,,cmdows,,,,
inference,,,cmdows,,,,
dissemination,,,cmdows,,,,
processing,,,cmdows,,,,
check,,,cmdows,,,,
,api,,cmdows,,,,
,flops,,cmdows,,,,
,whatsopt,,cmdows,,,,
,tigl,,cmdows,,,,
,excel,,cmdows,,,,
,optimus,,cmdows,,,,
,modelcenter,,cmdows,,,,
,rce,,cmdows,,,,
,brics,,cmdows,,,,
,oracle,,cmdows,,,,
,eclipse,,cmdows,,,,
,tornado,,cmdows,,,,
,networkx,,cmdows,,,,
,tr,,cmdows,,,,
,tixi,,cmdows,,,,
,multilinq,,cmdows,,,,
,catia,,cmdows,,,,
,word,,cmdows,,,,
,google,,cmdows,,,,
,sumo,,cmdows,,,,
,access,,cmdows,,,,
,isight,,cmdows,,,,
,ceasiom,,cmdows,,,,
,pykechain,,cmdows,,,,
,openmdao,,cmdows,,,,
,outlook,,cmdows,,,,
,proteus,,cmdows,,,,
,matlab,,cmdows,,,,
,,quantity,cmdows,,,,
,,cad,cmdows,,,,
,,ontology,cmdows,,,,
,,image,cmdows,,,,
,,video,cmdows,,,,
,,documents,cmdows,,,,
,,difficulty,cmdows,,,,
,,audio,cmdows,,,,
,,metadata,cmdows,,,,
,,material,cmdows,,,,
,,description,cmdows,,,,
,,,cmdows,step,,,
,,,cmdows,json,,,
,,,cmdows,pdf,,,
,,,cmdows,csv,,,
,,,cmdows,soap,,,
,,,cmdows,add,,,
,,,cmdows,html,,,
,,,cmdows,cpacs,,,
,,,cmdows,xml,,,
,,,cmdows,mov,,,
,,,cmdows,database,,,
design,,,vampzero,,,,
optimization,,,vampzero,,,,
manufacturing,,,vampzero,,,,
reasoning,,,vampzero,,,,
review,,,vampzero,,,,
failure,,,vampzero,,,,
certification,,,vampzero,,,,
manufacture,,,vampzero,,,,
navigation,,,vampzero,,,,
scheduling,,,vampzero,,,,
detailed,,,vampzero,,,,
mdao,,,vampzero,,,,
solving,,,vampzero,,,,
acquisition,,,vampzero,,,,
evaluation,,,vampzero,,,,
plm,,,vampzero,,,,
analysis,,,vampzero,,,,
development,,,vampzero,,,,
creation,,,vampzero,,,,
training,,,vampzero,,,,
processing,,,vampzero,,,,
check,,,vampzero,,,,
,api,,vampzero,,,,
,tigl,,vampzero,,,,
,optimus,,vampzero,,,,
,modelcenter,,vampzero,,,,
,git,,vampzero,,,,
,rce,,vampzero,,,,
,brics,,vampzero,,,,
,eclipse,,vampzero,,,,
,tornado,,vampzero,,,,
,networkx,,vampzero,,,,
,sas,,vampzero,,,,
,tr,,vampzero,,,,
,fsms,,vampzero,,,,
,tixi,,vampzero,,,,
,catia,,vampzero,,,,
,word,,vampzero,,,,
,sumo,,vampzero,,,,
,prado,,vampzero,,,,
,access,,vampzero,,,,
,isight,,vampzero,,,,
,ceasiom,,vampzero,,,,
,openmdao,,vampzero,,,,
,outlook,,vampzero,,,,
,aaa,,vampzero,,,,
,proteus,,vampzero,,,,
,wikipedia,,vampzero,,,,
,matlab,,vampzero,,,,
,,quantity,vampzero,,,,
,,cad,vampzero,,,,
,,ontology,vampzero,,,,
,,image,vampzero,,,,
,,difficulty,vampzero,,,,
,,metadata,vampzero,,,,
,,animation,vampzero,,,,
,,material,vampzero,,,,
,,description,vampzero,,,,
,,,vampzero,step,,,
,,,vampzero,json,,,
,,,vampzero,pdf,,,
,,,vampzero,csv,,,
,,,vampzero,iges,,,
,,,vampzero,add,,,
,,,vampzero,cpacs,,,
,,,vampzero,xml,,,
,,,vampzero,database,,,
design,,,kadmos,,,,
optimization,,,kadmos,,,,
manufacturing,,,kadmos,,,,
archive,,,kadmos,,,,
reasoning,,,kadmos,,,,
review,,,kadmos,,,,
failure,,,kadmos,,,,
certification,,,kadmos,,,,
manufacture,,,kadmos,,,,
navigation,,,kadmos,,,,
detailed,,,kadmos,,,,
mdao,,,kadmos,,,,
evaluation,,,kadmos,,,,
analysis,,,kadmos,,,,
development,,,kadmos,,,,
creation,,,kadmos,,,,
training,,,kadmos,,,,
inference,,,kadmos,,,,
dissemination,,,kadmos,,,,
processing,,,kadmos,,,,
check,,,kadmos,,,,
,api,,kadmos,,,,
,whatsopt,,kadmos,,,,
,tigl,,kadmos,,,,
,excel,,kadmos,,,,
,optimus,,kadmos,,,,
,modelcenter,,kadmos,,,,
,rce,,kadmos,,,,
,brics,,kadmos,,,,
,eclipse,,kadmos,,,,
,networkx,,kadmos,,,,
,tr,,kadmos,,,,
,tixi,,kadmos,,,,
,multilinq,,kadmos,,,,
,catia,,kadmos,,,,
,word,,kadmos,,,,
,access,,kadmos,,,,
,isight,,kadmos,,,,
,pykechain,,kadmos,,,,
,openmdao,,kadmos,,,,
,outlook,,kadmos,,,,
,proteus,,kadmos,,,,
,matlab,,kadmos,,,,
,,quantity,kadmos,,,,
,,cad,kadmos,,,,
,,ontology,kadmos,,,,
,,video,kadmos,,,,
,,difficulty,kadmos,,,,
,,metadata,kadmos,,,,
,,material,kadmos,,,,
,,description,kadmos,,,,
,,,kadmos,step,,,
,,,kadmos,json,,,
,,,kadmos,pdf,,,
,,,kadmos,csv,,,
,,,kadmos,add,,,
,,,kadmos,html,,,
,,,kadmos,cpacs,,,
,,,kadmos,xml,,,
,,,kadmos,database,,,
design,,,mdax,,,,
optimization,,,mdax,,,,
manufacturing,,,mdax,,,,
archive,,,mdax,,,,
reasoning,,,mdax,,,,
review,,,mdax,,,,
failure,,,mdax,,,,
certification,,,mdax,,,,
manufacture,,,mdax,,,,
detailed,,,mdax,,,,
mdao,,,mdax,,,,
acquisition,,,mdax,,,,
evaluation,,,mdax,,,,
analysis,,,mdax,,,,
development,,,mdax,,,,
creation,,,mdax,,,,
training,,,mdax,,,,
dissemination,,,mdax,,,,
check,,,mdax,,,,
,api,,mdax,,,,
,whatsopt,,mdax,,,,
,optimus,,mdax,,,,
,rce,,mdax,,,,
,brics,,mdax,,,,
,eclipse,,mdax,,,,
,multilinq,,mdax,,,,
,word,,mdax,,,,
,access,,mdax,,,,
,pykechain,,mdax,,,,
,openmdao,,mdax,,,,
,outlook,,mdax,,,,
,proteus,,mdax,,,,
,,quantity,mdax,,,,
,,cad,mdax,,,,
,,ontology,mdax,,,,
,,image,mdax,,,,
,,difficulty,mdax,,,,
,,metadata,mdax,,,,
,,material,mdax,,,,
,,description,mdax,,,,
,,,mdax,step,,,
,,,mdax,json,,,
,,,mdax,pdf,,,
,,,mdax,csv,,,
,,,mdax,add,,,
,,,mdax,cpacs,,,
,,,mdax,xml,,,
,,,mdax,database,,,
design,,,xquery,,,,
optimization,,,xquery,,,,
manufacturing,,,xquery,,,,
authoring,,,xquery,,,,
archive,,,xquery,,,,
reasoning,,,xquery,,,,
review,,,xquery,,,,
failure,,,xquery,,,,
analyzing,,,xquery,,,,
certification,,,xquery,,,,
manufacture,,,xquery,,,,
crawling,,,xquery,,,,
navigation,,,xquery,,,,
scheduling,,,xquery,,,,
detailed,,,xquery,,,,
mdao,,,xquery,,,,
solving,,,xquery,,,,
acquisition,,,xquery,,,,
evaluation,,,xquery,,,,
plm,,,xquery,,,,
analysis,,,xquery,,,,
development,,,xquery,,,,
creation,,,xquery,,,,
training,,,xquery,,,,
inference,,,xquery,,,,
dissemination,,,xquery,,,,
processing,,,xquery,,,,
check,,,xquery,,,,
,api,,xquery,,,,
,syndeia,,xquery,,,,
,reasoner,,xquery,,,,
,ug,,xquery,,,,
,excel,,xquery,,,,
,git,,xquery,,,,
,pest,,xquery,,,,
,rce,,xquery,,,,
,oracle,,xquery,,,,
,eclipse,,xquery,,,,
,sas,,xquery,,,,
,tr,,xquery,,,,
,catia,,xquery,,,,
,word,,xquery,,,,
,google,,xquery,,,,
,access,,xquery,,,,
,wikipedia,,xquery,,,,
,jade,,xquery,,,,
,matlab,,xquery,,,,
,,quantity,xquery,,,,
,,cad,xquery,,,,
,,ontology,xquery,,,,
,,image,xquery,,,,
,,video,xquery,,,,
,,assemblies,xquery,,,,
,,bom,xquery,,,,
,,documents,xquery,,,,
,,difficulty,xquery,,,,
,,audio,xquery,,,,
,,metadata,xquery,,,,
,,taxonomy,xquery,,,,
,,material,xquery,,,,
,,description,xquery,,,,
,,capp,xquery,,,,
,,,xquery,jpg,,,
,,,xquery,png,,,
,,,xquery,gif,,,
,,,xquery,step,,,
,,,xquery,rdf,,,
,,,xquery,json,,,
,,,xquery,pdf,,,
,,,xquery,csv,,,
,,,xquery,soap,,,
,,,xquery,add,,,
,,,xquery,html,,,
,,,xquery,mpeg,,,
,,,xquery,txt,,,
,,,xquery,owl,,,
,,,xquery,acis,,,
,,,xquery,jpeg,,,
,,,xquery,flash,,,
,,,xquery,xml,,,
,,,xquery,database,,,
design,,,yawl,,,,
optimization,,,yawl,,,,
manufacturing,,,yawl,,,,
archive,,,yawl,,,,
reasoning,,,yawl,,,,
review,,,yawl,,,,
failure,,,yawl,,,,
crawling,,,yawl,,,,
scheduling,,,yawl,,,,
detailed,,,yawl,,,,
acquisition,,,yawl,,,,
evaluation,,,yawl,,,,
analysis,,,yawl,,,,
development,,,yawl,,,,
creation,,,yawl,,,,
training,,,yawl,,,,
inference,,,yawl,,,,
processing,,,yawl,,,,
check,,,yawl,,,,
,api,,yawl,,,,
,reasoner,,yawl,,,,
,optimus,,yawl,,,,
,modelcenter,,yawl,,,,
,git,,yawl,,,,
,oracle,,yawl,,,,
,sas,,yawl,,,,
,tr,,yawl,,,,
,word,,yawl,,,,
,google,,yawl,,,,
,access,,yawl,,,,
,isight,,yawl,,,,
,openmdao,,yawl,,,,
,matlab,,yawl,,,,
,,forms,yawl,,,,
,,ontology,yawl,,,,
,,image,yawl,,,,
,,video,yawl,,,,
,,difficulty,yawl,,,,
,,metadata,yawl,,,,
,,taxonomy,yawl,,,,
,,material,yawl,,,,
,,description,yawl,,,,
,,,yawl,png,,,
,,,yawl,step,,,
,,,yawl,rdf,,,
,,,yawl,json,,,
,,,yawl,soap,,,
,,,yawl,add,,,
,,,yawl,html,,,
,,,yawl,owl,,,
,,,yawl,jpeg,,,
,,,yawl,xml,,,
,,,yawl,database,,,
design,,,postgresql,,,,
optimization,,,postgresql,,,,
manufacturing,,,postgresql,,,,
archive,,,postgresql,,,,
reasoning,,,postgresql,,,,
review,,,postgresql,,,,
failure,,,postgresql,,,,
analyzing,,,postgresql,,,,
certification,,,postgresql,,,,
manufacture,,,postgresql,,,,
crawling,,,postgresql,,,,
navigation,,,postgresql,,,,
scheduling,,,postgresql,,,,
detailed,,,postgresql,,,,
mdao,,,postgresql,,,,
solving,,,postgresql,,,,
acquisition,,,postgresql,,,,
evaluation,,,postgresql,,,,
plm,,,postgresql,,,,
analysis,,,postgresql,,,,
development,,,postgresql,,,,
creation,,,postgresql,,,,
training,,,postgresql,,,,
inference,,,postgresql,,,,
dissemination,,,postgresql,,,,
processing,,,postgresql,,,,
check,,,postgresql,,,,
,api,,postgresql,,,,
,flops,,postgresql,,,,
,imagenet,,postgresql,,,,
,reasoner,,postgresql,,,,
,excel,,postgresql,,,,
,optimus,,postgresql,,,,
,modelcenter,,postgresql,,,,
,git,,postgresql,,,,
,rce,,postgresql,,,,
,brics,,postgresql,,,,
,oracle,,postgresql,,,,
,eclipse,,postgresql,,,,
,sas,,postgresql,,,,
,catia,,postgresql,,,,
,word,,postgresql,,,,
,google,,postgresql,,,,
,sumo,,postgresql,,,,
,protégé,,postgresql,,,,
,access,,postgresql,,,,
,wikipedia,,postgresql,,,,
,matlab,,postgresql,,,,
,,quantity,postgresql,,,,
,,cad,postgresql,,,,
,,ontology,postgresql,,,,
,,image,postgresql,,,,
,,video,postgresql,,,,
,,documents,postgresql,,,,
,,images,postgresql,,,,
,,difficulty,postgresql,,,,
,,freebase,postgresql,,,,
,,audio,postgresql,,,,
,,metadata,postgresql,,,,
,,taxonomy,postgresql,,,,
,,material,postgresql,,,,
,,description,postgresql,,,,
,,,postgresql,png,,,
,,,postgresql,gif,,,
,,,postgresql,vrml,,,
,,,postgresql,step,,,
,,,postgresql,igs,,,
,,,postgresql,rdf,,,
,,,postgresql,json,,,
,,,postgresql,pdf,,,
,,,postgresql,csv,,,
,,,postgresql,soap,,,
,,,postgresql,add,,,
,,,postgresql,html,,,
,,,postgresql,mpeg,,,
,,,postgresql,owl,,,
,,,postgresql,tiff,,,
,,,postgresql,cpacs,,,
,,,postgresql,jpeg,,,
,,,postgresql,flash,,,
,,,postgresql,xml,,,
,,,postgresql,database,,,
design,,,sql,,,,
optimization,,,sql,,,,
manufacturing,,,sql,,,,
authoring,,,sql,,,,
recycling,,,sql,,,,
archive,,,sql,,,,
reasoning,,,sql,,,,
review,,,sql,,,,
alm,,,sql,,,,
failure,,,sql,,,,
analyzing,,,sql,,,,
certification,,,sql,,,,
calculating,,,sql,,,,
manufacture,,,sql,,,,
crawling,,,sql,,,,
navigation,,,sql,,,,
scheduling,,,sql,,,,
detailed,,,sql,,,,
mdao,,,sql,,,,
solving,,,sql,,,,
acquisition,,,sql,,,,
evaluation,,,sql,,,,
plm,,,sql,,,,
analysis,,,sql,,,,
development,,,sql,,,,
creation,,,sql,,,,
training,,,sql,,,,
inference,,,sql,,,,
dissemination,,,sql,,,,
processing,,,sql,,,,
check,,,sql,,,,
,daedalus,,sql,,,,
,api,,sql,,,,
,flops,,sql,,,,
,imagenet,,sql,,,,
,tigl,,sql,,,,
,ideas,,sql,,,,
,syndeia,,sql,,,,
,reasoner,,sql,,,,
,ug,,sql,,,,
,excel,,sql,,,,
,optimus,,sql,,,,
,janus,,sql,,,,
,modelcenter,,sql,,,,
,git,,sql,,,,
,pest,,sql,,,,
,rce,,sql,,,,
,brics,,sql,,,,
,solidworks,,sql,,,,
,oracle,,sql,,,,
,eclipse,,sql,,,,
,tornado,,sql,,,,
,networkx,,sql,,,,
,spss,,sql,,,,
,sas,,sql,,,,
,vivisimo,,sql,,,,
,tr,,sql,,,,
,kaon,,sql,,,,
,tixi,,sql,,,,
,catia,,sql,,,,
,word,,sql,,,,
,google,,sql,,,,
,sumo,,sql,,,,
,prado,,sql,,,,
,protégé,,sql,,,,
,semsearch,,sql,,,,
,access,,sql,,,,
,isight,,sql,,,,
,ceasiom,,sql,,,,
,openmdao,,sql,,,,
,outlook,,sql,,,,
,aaa,,sql,,,,
,wikipedia,,sql,,,,
,jade,,sql,,,,
,matlab,,sql,,,,
,,quantity,sql,,,,
,,sweetwiki,sql,,,,
,,forms,sql,,,,
,,cad,sql,,,,
,,ontology,sql,,,,
,,image,sql,,,,
,,video,sql,,,,
,,babelnet,sql,,,,
,,assemblies,sql,,,,
,,bom,sql,,,,
,,documents,sql,,,,
,,images,sql,,,,
,,difficulty,sql,,,,
,,freebase,sql,,,,
,,audio,sql,,,,
,,ikewiki,sql,,,,
,,metadata,sql,,,,
,,animation,sql,,,,
,,taxonomy,sql,,,,
,,material,sql,,,,
,,description,sql,,,,
,,capp,sql,,,,
,,,sql,jpg,,,
,,,sql,png,,,
,,,sql,gif,,,
,,,sql,dwg,,,
,,,sql,vrml,,,
,,,sql,step,,,
,,,sql,parasolid,,,
,,,sql,igs,,,
,,,sql,stl,,,
,,,sql,rdf,,,
,,,sql,dwf,,,
,,,sql,json,,,
,,,sql,pdf,,,
,,,sql,csv,,,
,,,sql,soap,,,
,,,sql,iges,,,
,,,sql,add,,,
,,,sql,html,,,
,,,sql,mpeg,,,
,,,sql,txt,,,
,,,sql,owl,,,
,,,sql,acis,,,
,,,sql,tiff,,,
,,,sql,dxf,,,
,,,sql,cpacs,,,
,,,sql,jpeg,,,
,,,sql,wav,,,
,,,sql,flash,,,
,,,sql,xml,,,
,,,sql,postscript,,,
,,,sql,mov,,,
,,,sql,database,,,
design,,,bfo,,,,
optimization,,,bfo,,,,
manufacturing,,,bfo,,,,
authoring,,,bfo,,,,
recycling,,,bfo,,,,
archive,,,bfo,,,,
reasoning,,,bfo,,,,
review,,,bfo,,,,
failure,,,bfo,,,,
certification,,,bfo,,,,
manufacture,,,bfo,,,,
navigation,,,bfo,,,,
scheduling,,,bfo,,,,
detailed,,,bfo,,,,
solving,,,bfo,,,,
acquisition,,,bfo,,,,
evaluation,,,bfo,,,,
plm,,,bfo,,,,
analysis,,,bfo,,,,
development,,,bfo,,,,
creation,,,bfo,,,,
training,,,bfo,,,,
inference,,,bfo,,,,
dissemination,,,bfo,,,,
processing,,,bfo,,,,
check,,,bfo,,,,
,api,,bfo,,,,
,flops,,bfo,,,,
,imagenet,,bfo,,,,
,reasoner,,bfo,,,,
,excel,,bfo,,,,
,git,,bfo,,,,
,eclipse,,bfo,,,,
,tr,,bfo,,,,
,kaon,,bfo,,,,
,catia,,bfo,,,,
,word,,bfo,,,,
,google,,bfo,,,,
,sumo,,bfo,,,,
,protégé,,bfo,,,,
,access,,bfo,,,,
,texttoonto,,bfo,,,,
,outlook,,bfo,,,,
,wikipedia,,bfo,,,,
,matlab,,bfo,,,,
,,quantity,bfo,,,,
,,cad,bfo,,,,
,,ontology,bfo,,,,
,,image,bfo,,,,
,,video,bfo,,,,
,,babelnet,bfo,,,,
,,documents,bfo,,,,
,,images,bfo,,,,
,,difficulty,bfo,,,,
,,audio,bfo,,,,
,,metadata,bfo,,,,
,,taxonomy,bfo,,,,
,,material,bfo,,,,
,,description,bfo,,,,
,,capp,bfo,,,,
,,,bfo,gif,,,
,,,bfo,step,,,
,,,bfo,igs,,,
,,,bfo,stl,,,
,,,bfo,rdf,,,
,,,bfo,json,,,
,,,bfo,pdf,,,
,,,bfo,csv,,,
,,,bfo,soap,,,
,,,bfo,add,,,
,,,bfo,html,,,
,,,bfo,mpeg,,,
,,,bfo,owl,,,
,,,bfo,cpacs,,,
,,,bfo,jpeg,,,
,,,bfo,flash,,,
,,,bfo,xml,,,
,,,bfo,database,,,
design,,,fortan,,,,
optimization,,,fortan,,,,
manufacturing,,,fortan,,,,
reasoning,,,fortan,,,,
review,,,fortan,,,,
failure,,,fortan,,,,
analyzing,,,fortan,,,,
certification,,,fortan,,,,
navigation,,,fortan,,,,
scheduling,,,fortan,,,,
detailed,,,fortan,,,,
mdao,,,fortan,,,,
solving,,,fortan,,,,
acquisition,,,fortan,,,,
evaluation,,,fortan,,,,
analysis,,,fortan,,,,
development,,,fortan,,,,
creation,,,fortan,,,,
training,,,fortan,,,,
inference,,,fortan,,,,
dissemination,,,fortan,,,,
processing,,,fortan,,,,
check,,,fortan,,,,
,api,,fortan,,,,
,flops,,fortan,,,,
,excel,,fortan,,,,
,modelcenter,,fortan,,,,
,oracle,,fortan,,,,
,spss,,fortan,,,,
,sas,,fortan,,,,
,word,,fortan,,,,
,google,,fortan,,,,
,prado,,fortan,,,,
,access,,fortan,,,,
,outlook,,fortan,,,,
,aaa,,fortan,,,,
,wikipedia,,fortan,,,,
,matlab,,fortan,,,,
,,quantity,fortan,,,,
,,cad,fortan,,,,
,,image,fortan,,,,
,,documents,fortan,,,,
,,difficulty,fortan,,,,
,,metadata,fortan,,,,
,,taxonomy,fortan,,,,
,,material,fortan,,,,
,,description,fortan,,,,
,,,fortan,step,,,
,,,fortan,pdf,,,
,,,fortan,csv,,,
,,,fortan,add,,,
,,,fortan,xml,,,
,,,fortan,database,,,
design,,,cco,,,,
optimization,,,cco,,,,
manufacturing,,,cco,,,,
recycling,,,cco,,,,
archive,,,cco,,,,
reasoning,,,cco,,,,
review,,,cco,,,,
failure,,,cco,,,,
analyzing,,,cco,,,,
certification,,,cco,,,,
manufacture,,,cco,,,,
navigation,,,cco,,,,
scheduling,,,cco,,,,
detailed,,,cco,,,,
solving,,,cco,,,,
acquisition,,,cco,,,,
evaluation,,,cco,,,,
plm,,,cco,,,,
analysis,,,cco,,,,
development,,,cco,,,,
creation,,,cco,,,,
training,,,cco,,,,
inference,,,cco,,,,
dissemination,,,cco,,,,
processing,,,cco,,,,
check,,,cco,,,,
,api,,cco,,,,
,imagenet,,cco,,,,
,reasoner,,cco,,,,
,excel,,cco,,,,
,git,,cco,,,,
,solidworks,,cco,,,,
,oracle,,cco,,,,
,tr,,cco,,,,
,kaon,,cco,,,,
,catia,,cco,,,,
,word,,cco,,,,
,google,,cco,,,,
,sumo,,cco,,,,
,protégé,,cco,,,,
,access,,cco,,,,
,texttoonto,,cco,,,,
,outlook,,cco,,,,
,matlab,,cco,,,,
,,quantity,cco,,,,
,,cad,cco,,,,
,,ontology,cco,,,,
,,image,cco,,,,
,,video,cco,,,,
,,babelnet,cco,,,,
,,bom,cco,,,,
,,documents,cco,,,,
,,images,cco,,,,
,,difficulty,cco,,,,
,,audio,cco,,,,
,,metadata,cco,,,,
,,animation,cco,,,,
,,taxonomy,cco,,,,
,,material,cco,,,,
,,description,cco,,,,
,,capp,cco,,,,
,,,cco,png,,,
,,,cco,step,,,
,,,cco,parasolid,,,
,,,cco,stl,,,
,,,cco,rdf,,,
,,,cco,json,,,
,,,cco,pdf,,,
,,,cco,csv,,,
,,,cco,iges,,,
,,,cco,add,,,
,,,cco,html,,,
,,,cco,owl,,,
,,,cco,acis,,,
,,,cco,flash,,,
,,,cco,xml,,,
,,,cco,database,,,
design,,,dtad,,,,
optimization,,,dtad,,,,
manufacturing,,,dtad,,,,
archive,,,dtad,,,,
review,,,dtad,,,,
certification,,,dtad,,,,
manufacture,,,dtad,,,,
scheduling,,,dtad,,,,
detailed,,,dtad,,,,
mdao,,,dtad,,,,
evaluation,,,dtad,,,,
plm,,,dtad,,,,
analysis,,,dtad,,,,
development,,,dtad,,,,
creation,,,dtad,,,,
training,,,dtad,,,,
inference,,,dtad,,,,
dissemination,,,dtad,,,,
processing,,,dtad,,,,
,api,,dtad,,,,
,syndeia,,dtad,,,,
,reasoner,,dtad,,,,
,excel,,dtad,,,,
,git,,dtad,,,,
,oracle,,dtad,,,,
,catia,,dtad,,,,
,word,,dtad,,,,
,google,,dtad,,,,
,access,,dtad,,,,
,,cad,dtad,,,,
,,ontology,dtad,,,,
,,image,dtad,,,,
,,video,dtad,,,,
,,metadata,dtad,,,,
,,taxonomy,dtad,,,,
,,material,dtad,,,,
,,description,dtad,,,,
,,,dtad,step,,,
,,,dtad,rdf,,,
,,,dtad,json,,,
,,,dtad,soap,,,
,,,dtad,add,,,
,,,dtad,owl,,,
,,,dtad,xml,,,
,,,dtad,database,,,
design,,,python,,,,
optimization,,,python,,,,
manufacturing,,,python,,,,
authoring,,,python,,,,
recycling,,,python,,,,
archive,,,python,,,,
reasoning,,,python,,,,
review,,,python,,,,
alm,,,python,,,,
failure,,,python,,,,
analyzing,,,python,,,,
certification,,,python,,,,
calculating,,,python,,,,
